tau,tau_true,category,TP,FP,FN,TN,N,removed,kept,Precision,Recall,TPR,TNR,FPR,FNR,sample_fp_share_all,sample_fp_share_removed,sample_fn_share_all,sample_fn_share_kept,severity_index_fp,severity_index_fp_t1,severity_ratio_fp,volume_scenario,posts_per_day,days_in_period,n_period_posts,s_fp,loss_share_fp_raw,fp_total_cost_period_raw,fp_total_cost_period,loss_share_fp,fp_denominator_posts_period,eur_per_fp,fp_total_cost_sample
0.15,0.5,META3_ANY,6791,20429,1330,71450,100000,27220,72780,0.24948567229977958,0.8362270656323113,0.8362270656323113,0.7776532178190881,0.22234678218091186,0.16377293436768872,0.20429,0.7505143277002204,0.0133,0.01827425116790327,0.6999999999986,0.39999999999920005,1.7499999999999998,high,3695700000.0,181,668921700000.0,0.06,0.10499999999999998,8446382842.509602,8446382842.509602,0.10499999999999998,136654014093.0,0.06180852350785253,1262.6863267419194
0.14,0.5,META3_ANY,7145,24387,976,67492,100000,31532,68468,0.2265952048712419,0.8798177564339367,0.8798177564339367,0.7345748212322729,0.26542517876772714,0.12018224356606329,0.24387,0.773404795128758,0.00976,0.014254834375182567,0.71999999999856,0.39999999999920005,1.7999999999999998,high,3695700000.0,181,668921700000.0,0.06,0.10799999999999998,8687708066.581305,8687708066.581305,0.10799999999999998,163129934979.0,0.05325636933343772,1298.7630789345458
0.13,0.5,META3_ANY,7145,24394,976,67485,100000,31539,68461,0.22654491264783283,0.8798177564339367,0.8798177564339367,0.7344986340730744,0.26550136592692564,0.12018224356606329,0.24394,0.7734550873521672,0.00976,0.014256291903419465,0.7399999999985201,0.39999999999920005,1.8499999999999999,high,3695700000.0,181,668921700000.0,0.06,0.11099999999999999,8929033290.653008,8929033290.653008,0.11099999999999999,163176759498.0,0.054720006195259976,1334.839831127172
0.12,0.5,META3_ANY,7164,24914,957,66965,100000,32078,67922,0.2233306315855103,0.8821573697820465,0.8821573697820465,0.7288390165326135,0.27116098346738643,0.11784263021795345,0.24914,0.7766693684144896,0.00957,0.01408969111628044,0.75999999999848,0.39999999999920005,1.8999999999999997,high,3695700000.0,181,668921700000.0,0.06,0.11399999999999998,9170358514.72471,9170358514.72471,0.11399999999999999,166655152338.0,0.055025952609769536,1370.9165833197983
0.11,0.5,META3_ANY,7172,25083,949,66796,100000,32255,67745,0.22235312354673695,0.8831424701391454,0.8831424701391454,0.7269996408319638,0.2730003591680362,0.11685752986085457,0.25083,0.777646876453263,0.00949,0.014008413905085245,0.77999999999844,0.39999999999920005,1.95,high,3695700000.0,181,668921700000.0,0.06,0.11699999999999999,9411683738.796413,9411683738.796413,0.11699999999999998,167785630011.0,0.05609350299056829,1406.9933355124244
0.1,0.5,META3_ANY,7250,26628,871,65251,100000,33878,66122,0.21400318790955783,0.8927471986208595,0.8927471986208595,0.7101840464088638,0.28981595359113616,0.1072528013791405,0.26628,0.7859968120904421,0.00871,0.013172620307915672,0.7999999999984001,0.39999999999920005,2.0,high,3695700000.0,181,668921700000.0,0.06,0.12,9653008962.868116,9653008962.868116,0.11999999999999998,178120470276.00003,0.05419370916723188,1443.0700877050506
0.09,0.5,META3_ANY,7251,26690,870,65189,100000,33941,66059,0.21363542618072537,0.8928703361654968,0.8928703361654968,0.7095092458559628,0.29049075414403724,0.10712966383450313,0.2669,0.7863645738192746,0.0087,0.013170044959808657,0.8199999999983602,0.39999999999920005,2.0500000000000003,high,3695700000.0,181,668921700000.0,0.06,0.12300000000000001,9894334186.939821,9894334186.939821,0.12300000000000001,178535201730.00003,0.05541951442104447,1479.146839897677
0.08,0.5,META3_ANY,7263,27101,858,64778,100000,34364,65636,0.21135490629728787,0.8943479867011451,0.8943479867011451,0.7050359712230215,0.2949640287769784,0.10565201329885482,0.27101,0.7886450937027122,0.00858,0.013072094582241452,0.83999999999832,0.39999999999920005,2.0999999999999996,high,3695700000.0,181,668921700000.0,0.06,0.12599999999999997,10135659411.011522,10135659411.011522,0.12599999999999997,181284469916.99997,0.05591024656249967,1515.2235920903036
0.07,0.5,META3_ANY,7277,27522,844,64357,100000,34799,65201,0.20911520445989829,0.8960719123260682,0.8960719123260682,0.7004538577912254,0.29954614220877457,0.10392808767393179,0.27522,0.7908847955401017,0.00844,0.012944586739467186,0.85999999999828,0.39999999999920005,2.15,high,3695700000.0,181,668921700000.0,0.06,0.129,10376984635.083227,10376984635.083227,0.129,184100630274.00003,0.056365828947130645,1551.3003442829297
0.06,0.5,META3_ANY,7277,27524,844,64355,100000,34801,65199,0.20910318669003763,0.8960719123260682,0.8960719123260682,0.7004320900314545,0.2995679099685456,0.10392808767393179,0.27524,0.7908968133099623,0.00844,0.012944983818770227,0.8799999999982401,0.39999999999920005,2.1999999999999997,high,3695700000.0,181,668921700000.0,0.06,0.13199999999999998,10618309859.154928,10618309859.154928,0.13199999999999998,184114008708.0,0.05767247116972663,1587.3770964755558
0.05,0.5,META3_ANY,7424,30066,697,61813,100000,37490,62510,0.19802614030408108,0.9141731313877601,0.9141731313877601,0.6727652673625094,0.3272347326374906,0.08582686861223987,0.30066,0.801973859695919,0.00697,0.011150215965445529,0.8999999999982,0.39999999999920005,2.2499999999999996,high,3695700000.0,181,668921700000.0,0.06,0.13499999999999998,10859635083.226631,10859635083.226631,0.13499999999999998,201117998322.0,0.05399633634897166,1623.453848668182
0.04,0.5,META3_ANY,7485,31524,636,60355,100000,39009,60991,0.19187879720064602,0.9216845216106391,0.9216845216106391,0.656896570489448,0.3431034295105519,0.07831547838936091,0.31524,0.808121202799354,0.00636,0.010427768031348887,0.9199999999981601,0.39999999999920005,2.3,high,3695700000.0,181,668921700000.0,0.06,0.13799999999999998,11100960307.298334,11100960307.298334,0.13799999999999998,210870876708.0,0.05264340187986323,1659.5306008608084
0.03,0.5,META3_ANY,7507,32239,614,59640,100000,39746,60254,0.18887435213606402,0.924393547592661,0.924393547592661,0.6491145963713144,0.35088540362868553,0.075606452407339,0.32239,0.811125647863936,0.00614,0.010190194841836227,0.93999999999812,0.39999999999920005,2.3499999999999996,high,3695700000.0,181,668921700000.0,0.06,0.141,11342285531.370037,11342285531.370037,0.141,215653666863.0,0.05259491153737506,1695.6073530534347
0.02,0.5,META3_ANY,7771,39752,350,52127,100000,47523,52477,0.16352082149695937,0.9569018593769241,0.9569018593769241,0.5673440067915411,0.43265599320845893,0.04309814062307597,0.39752,0.8364791785030407,0.0035,0.006669588581664348,0.9599999999980801,0.39999999999920005,2.4,high,3695700000.0,181,668921700000.0,0.06,0.144,11583610755.44174,11583610755.44174,0.144,265909754184.0,0.043562188197978996,1731.684105246061
0.01,0.5,META3_ANY,7858,44406,263,47473,100000,52264,47736,0.1503520587785091,0.9676148257603744,0.9676148257603744,0.5166904298044167,0.48330957019558335,0.03238517423962566,0.44406,0.8496479412214909,0.00263,0.0055094687447628625,0.97999999999804,0.39999999999920005,2.4499999999999997,high,3695700000.0,181,668921700000.0,0.06,0.147,11824935979.513443,11824935979.513443,0.147,297041370102.0,0.039809054124187886,1767.7608574386873
0.0,0.5,META3_ANY,8121,91879,0,0,100000,100000,0,0.08121,1.0,1.0,0.0,1.0,0.0,0.91879,0.91879,0.0,,0.999999999998,0.39999999999920005,2.5,high,3695700000.0,181,668921700000.0,0.06,0.15,12066261203.585146,12066261203.585146,0.15,614598568743.0,0.01963275187617751,1803.8376096313134
0.5,0.5,META3_ANY,4960,8239,3161,83640,100000,13199,86801,0.37578604439730284,0.6107622214013052,0.6107622214013052,0.9103277136233524,0.08967228637664755,0.38923777859869474,0.08239,0.6242139556026972,0.03161,0.03641663114480248,0.0,0.39999999999920005,0.0,high,3695700000.0,181,668921700000.0,0.12,0.0,0.0,0.0,0.0,55112458863.0,0.0,0.0
0.49,0.5,META3_ANY,4960,8239,3161,83640,100000,13199,86801,0.37578604439730284,0.6107622214013052,0.6107622214013052,0.9103277136233524,0.08967228637664755,0.38923777859869474,0.08239,0.6242139556026972,0.03161,0.03641663114480248,0.01999999999996002,0.39999999999920005,0.05000000000000004,high,3695700000.0,181,668921700000.0,0.12,0.0060000000000000045,482650448.1434063,482650448.1434063,0.0060000000000000045,55112458863.0,0.00875755606083901,72.1535043852526
0.48,0.5,META3_ANY,4993,8359,3128,83520,100000,13352,86648,0.37395146794487716,0.6148257603743381,0.6148257603743381,0.9090216480370923,0.09097835196290774,0.3851742396256619,0.08359,0.6260485320551228,0.03128,0.03610008309482042,0.03999999999992004,0.39999999999920005,0.10000000000000007,high,3695700000.0,181,668921700000.0,0.12,0.012000000000000009,965300896.2868125,965300896.2868125,0.012000000000000009,55915164903.0,0.017263668952088192,144.3070087705052
0.47,0.5,META3_ANY,4993,8360,3128,83519,100000,13353,86647,0.37392346289223394,0.6148257603743381,0.6148257603743381,0.9090107641572067,0.09098923584279324,0.3851742396256619,0.0836,0.626076537107766,0.03128,0.03610049972878461,0.05999999999988006,0.39999999999920005,0.15000000000000013,high,3695700000.0,181,668921700000.0,0.12,0.018000000000000016,1447951344.430219,1447951344.430219,0.018000000000000016,55921854120.0,0.02589240587987534,216.46051315575784
0.46,0.5,META3_ANY,5027,8488,3094,83391,100000,13515,86485,0.37195708472068073,0.6190124368920084,0.6190124368920084,0.9076176275318626,0.09238237246813744,0.38098756310799164,0.08488,0.6280429152793193,0.03094,0.03577498988263861,0.07999999999983996,0.39999999999920005,0.19999999999999987,high,3695700000.0,181,668921700000.0,0.12,0.023999999999999983,1930601792.5736222,1930601792.5736222,0.023999999999999983,56778073896.0,0.03400259396100495,288.61401754101
0.45,0.5,META3_ANY,5138,8911,2983,82968,100000,14049,85951,0.36571998006975587,0.6326807043467553,0.6326807043467553,0.9030137463402954,0.0969862536597046,0.36731929565324467,0.08911,0.6342800199302442,0.02983,0.03470582075833906,0.09999999999979998,0.39999999999920005,0.24999999999999992,high,3695700000.0,181,668921700000.0,0.12,0.02999999999999999,2413252240.7170286,2413252240.7170286,0.02999999999999999,59607612687.0,0.040485638191702686,360.76752192626265
0.44,0.5,META3_ANY,5139,8919,2982,82960,100000,14058,85942,0.36555697823303457,0.6328038418913927,0.6328038418913927,0.9029266753012114,0.09707332469878863,0.36719615810860734,0.08919,0.6344430217669654,0.02982,0.03469781945963557,0.11999999999976001,0.39999999999920005,0.3,high,3695700000.0,181,668921700000.0,0.12,0.036,2895902688.860435,2895902688.860435,0.036,59661126423.0,0.048539188957452094,432.9210263115152
0.43,0.5,META3_ANY,5143,8955,2978,82924,100000,14098,85902,0.3648035182295361,0.6332963920699421,0.6332963920699421,0.9025348556253333,0.09746514437466668,0.36670360793005785,0.08955,0.635196481770464,0.02978,0.0346674117017066,0.13999999999972002,0.39999999999920005,0.35,high,3695700000.0,181,668921700000.0,0.12,0.041999999999999996,3378553137.003841,3378553137.003841,0.041999999999999996,59901938235.0,0.05640139929612147,505.0745306967678
0.42,0.5,META3_ANY,5187,9333,2934,82546,100000,14520,85480,0.35723140495867767,0.6387144440339859,0.6387144440339859,0.8984207490286137,0.10157925097138627,0.361285555966014,0.09333,0.6427685950413223,0.02934,0.0343238184370613,0.15999999999968004,0.39999999999920005,0.4,high,3695700000.0,181,668921700000.0,0.12,0.048,3861203585.1472473,3861203585.1472473,0.048,62430462261.0,0.06184806976127938,577.2280350820205
0.41,0.5,META3_ANY,5187,9355,2934,82524,100000,14542,85458,0.3566909641039747,0.6387144440339859,0.6387144440339859,0.8981813036711327,0.10181869632886731,0.361285555966014,0.09355,0.6433090358960253,0.02934,0.03433265463736573,0.17999999999964006,0.39999999999920005,0.45000000000000007,high,3695700000.0,181,668921700000.0,0.12,0.054000000000000006,4343854033.290653,4343854033.290653,0.054000000000000006,62577625035.0,0.06941545050425152,649.381539467273
0.4,0.5,META3_ANY,5428,10565,2693,81314,100000,15993,84007,0.3393984868379916,0.6683905922915897,0.6683905922915897,0.8850118090096758,0.11498819099032423,0.3316094077084103,0.10565,0.6606015131620083,0.02693,0.03205685240515671,0.19999999999959997,0.39999999999920005,0.49999999999999983,high,3695700000.0,181,668921700000.0,0.12,0.05999999999999998,4826504481.434057,4826504481.434057,0.05999999999999998,70671577605.0,0.0682948456083791,721.5350438525252
0.39,0.5,META3_ANY,5573,11292,2548,80587,100000,16865,83135,0.3304476726949303,0.6862455362640069,0.6862455362640069,0.8770992283329161,0.12290077166708388,0.3137544637359931,0.11292,0.6695523273050696,0.02548,0.030648944487881156,0.21999999999956,0.39999999999920005,0.5499999999999999,high,3695700000.0,181,668921700000.0,0.12,0.06599999999999999,5309154929.577464,5309154929.577464,0.06599999999999999,75534638364.0,0.07028768581631048,793.6885482377779
0.38,0.5,META3_ANY,5574,11293,2547,80586,100000,16867,83133,0.33046777731665383,0.6863686738086443,0.6863686738086443,0.8770883444530306,0.12291165554696938,0.31363132619135575,0.11293,0.6695322226833462,0.02547,0.030637652917613944,0.23999999999952001,0.39999999999920005,0.6,high,3695700000.0,181,668921700000.0,0.12,0.072,5791805377.72087,5791805377.72087,0.072,75541327581.0,0.07667068561259457,865.8420526230306
0.37,0.5,META3_ANY,5575,11303,2546,80576,100000,16878,83122,0.33031164829956156,0.6864918113532816,0.6864918113532816,0.8769795056541756,0.1230204943458244,0.31350818864671837,0.11303,0.6696883517004384,0.02546,0.030629676860518273,0.25999999999948004,0.39999999999920005,0.65,high,3695700000.0,181,668921700000.0,0.12,0.078,6274455825.864277,6274455825.864277,0.078,75608219751.0,0.08298642457827861,937.9955570082831
0.36,0.5,META3_ANY,5575,11303,2546,80576,100000,16878,83122,0.33031164829956156,0.6864918113532816,0.6864918113532816,0.8769795056541756,0.1230204943458244,0.31350818864671837,0.11303,0.6696883517004384,0.02546,0.030629676860518273,0.27999999999944003,0.39999999999920005,0.7,high,3695700000.0,181,668921700000.0,0.12,0.08399999999999999,6757106274.007682,6757106274.007682,0.08399999999999999,75608219751.0,0.08936999569968465,1010.1490613935356
0.35,0.5,META3_ANY,5723,12329,2398,79550,100000,18052,81948,0.3170285840904055,0.7047161679596109,0.7047161679596109,0.865812644891651,0.13418735510834903,0.2952838320403891,0.12329,0.6829714159095945,0.02398,0.029262459120417826,0.2999999999994001,0.39999999999920005,0.7500000000000001,high,3695700000.0,181,668921700000.0,0.12,0.09000000000000001,7239756722.151089,7239756722.151089,0.09000000000000001,82471356393.0,0.08778510550561994,1082.3025657787882
0.34,0.5,META3_ANY,5912,13306,2209,78573,100000,19218,80782,0.3076282651680716,0.7279891638960719,0.7279891638960719,0.8551790942435159,0.14482090575648407,0.27201083610392807,0.13306,0.6923717348319284,0.02209,0.02734520066351415,0.31999999999935996,0.39999999999920005,0.7999999999999998,high,3695700000.0,181,668921700000.0,0.12,0.09599999999999997,7722407170.294492,7722407170.294492,0.09599999999999997,89006721402.00002,0.08676206750067941,1154.4560701640403
0.33,0.5,META3_ANY,6057,14026,2064,77853,100000,20083,79917,0.30159836677787183,0.7458441078684891,0.7458441078684891,0.8473427007259547,0.1526572992740452,0.2541558921315109,0.14026,0.6984016332221281,0.02064,0.02582679530012388,0.33999999999931996,0.39999999999920005,0.8499999999999998,high,3695700000.0,181,668921700000.0,0.12,0.10199999999999997,8205057618.437898,8205057618.437898,0.10199999999999997,93822957642.0,0.08745255771775937,1226.6095745492928
0.32,0.5,META3_ANY,6057,14027,2064,77852,100000,20084,79916,0.3015833499302928,0.7458441078684891,0.7458441078684891,0.8473318168460693,0.15266818315393071,0.2541558921315109,0.14027,0.6984166500697072,0.02064,0.025827118474398118,0.35999999999928,0.39999999999920005,0.8999999999999999,high,3695700000.0,181,668921700000.0,0.12,0.10799999999999998,8687708066.581305,8687708066.581305,0.10799999999999998,93829646859.0,0.09259022449094928,1298.7630789345455
0.31,0.5,META3_ANY,6057,14027,2064,77852,100000,20084,79916,0.3015833499302928,0.7458441078684891,0.7458441078684891,0.8473318168460693,0.15266818315393071,0.2541558921315109,0.14027,0.6984166500697072,0.02064,0.025827118474398118,0.37999999999924,0.39999999999920005,0.9499999999999998,high,3695700000.0,181,668921700000.0,0.12,0.11399999999999998,9170358514.72471,9170358514.72471,0.11399999999999999,93829646859.0,0.09773412585155758,1370.916583319798
0.3,0.5,META3_ANY,6089,14248,2032,77631,100000,20337,79663,0.2994050253233024,0.7497845092968847,0.7497845092968847,0.8449264793913734,0.15507352060862656,0.2502154907031154,0.14248,0.7005949746766976,0.02032,0.025507450133688162,0.39999999999920005,0.39999999999920005,1.0,high,3695700000.0,181,668921700000.0,0.12,0.12,9653008962.868116,9653008962.868116,0.11999999999999998,95307963816.0,0.10128229138861951,1443.0700877050508
0.29,0.5,META3_ANY,6089,14248,2032,77631,100000,20337,79663,0.2994050253233024,0.7497845092968847,0.7497845092968847,0.8449264793913734,0.15507352060862656,0.2502154907031154,0.14248,0.7005949746766976,0.02032,0.025507450133688162,0.41999999999916005,0.39999999999920005,1.05,high,3695700000.0,181,668921700000.0,0.12,0.126,10135659411.011524,10135659411.011524,0.126,95307963816.0,0.1063464059580505,1515.2235920903036
0.28,0.5,META3_ANY,6139,14528,1982,77351,100000,20667,79333,0.2970435960710311,0.7559413865287526,0.7559413865287526,0.8418789930234329,0.158121006976567,0.24405861347124738,0.14528,0.7029564039289689,0.01982,0.024983298249152307,0.43999999999912,0.39999999999920005,1.0999999999999999,high,3695700000.0,181,668921700000.0,0.12,0.13199999999999998,10618309859.154928,10618309859.154928,0.13199999999999998,97180944576.0,0.10926329133229322,1587.3770964755558
0.27,0.5,META3_ANY,6139,14528,1982,77351,100000,20667,79333,0.2970435960710311,0.7559413865287526,0.7559413865287526,0.8418789930234329,0.158121006976567,0.24405861347124738,0.14528,0.7029564039289689,0.01982,0.024983298249152307,0.45999999999908,0.39999999999920005,1.1499999999999997,high,3695700000.0,181,668921700000.0,0.12,0.13799999999999996,11100960307.298332,11100960307.298332,0.13799999999999996,97180944576.0,0.11422980457467016,1659.5306008608081
0.26,0.5,META3_ANY,6139,14531,1982,77348,100000,20670,79330,0.29700048379293664,0.7559413865287526,0.7559413865287526,0.8418463413837765,0.15815365861622352,0.24405861347124738,0.14531,0.7029995162070634,0.01982,0.024984243035421655,0.47999999999904003,0.39999999999920005,1.2,high,3695700000.0,181,668921700000.0,0.12,0.144,11583610755.44174,11583610755.44174,0.144,97201012227.0,0.11917170912160628,1731.6841052460609
0.25,0.5,META3_ANY,6303,15638,1818,76241,100000,21941,78059,0.2872704070005925,0.7761359438492796,0.7761359438492796,0.8297978863505262,0.17020211364947377,0.22386405615072036,0.15638,0.7127295929994075,0.01818,0.023290075455745015,0.499999999999,0.39999999999920005,1.25,high,3695700000.0,181,668921700000.0,0.12,0.15,12066261203.585146,12066261203.585146,0.15,104605975446.0,0.11534963611915293,1803.8376096313134
0.24,0.5,META3_ANY,6305,15692,1816,76187,100000,21997,78003,0.28662999499931807,0.7763822189385544,0.7763822189385544,0.8292101568367092,0.17078984316329085,0.22361778106144564,0.15692,0.7133700050006819,0.01816,0.023281155852980014,0.5199999999989601,0.39999999999920005,1.3,high,3695700000.0,181,668921700000.0,0.12,0.156,12548911651.728554,12548911651.728554,0.156,104967193164.0,0.11955079747747682,1875.9911140165664
0.23,0.5,META3_ANY,6305,15693,1816,76186,100000,21998,78002,0.2866169651786526,0.7763822189385544,0.7763822189385544,0.8291992729568236,0.17080072704317636,0.22361778106144564,0.15693,0.7133830348213474,0.01816,0.023281454321684058,0.53999999999892,0.39999999999920005,1.3499999999999999,high,3695700000.0,181,668921700000.0,0.12,0.16199999999999998,13031562099.871958,13031562099.871958,0.16199999999999998,104973882381.0,0.12414099397195046,1948.1446184018184
0.22,0.5,META3_ANY,6307,15699,1814,76180,100000,22006,77994,0.28660365354903206,0.7766284940278291,0.7766284940278291,0.8291339696775106,0.17086603032248937,0.22337150597217093,0.15699,0.7133963464509679,0.01814,0.023258199348667845,0.5599999999988801,0.39999999999920005,1.4,high,3695700000.0,181,668921700000.0,0.12,0.16799999999999998,13514212548.015364,13514212548.015364,0.16799999999999998,105014017683.0,0.12868960588490166,2020.2981227870712
0.21,0.5,META3_ANY,6307,15699,1814,76180,100000,22006,77994,0.28660365354903206,0.7766284940278291,0.7766284940278291,0.8291339696775106,0.17086603032248937,0.22337150597217093,0.15699,0.7133963464509679,0.01814,0.023258199348667845,0.5799999999988401,0.39999999999920005,1.4500000000000002,high,3695700000.0,181,668921700000.0,0.12,0.17400000000000002,13996862996.158772,13996862996.158772,0.17400000000000002,105014017683.0,0.1332856632379339,2092.451627172324
0.2,0.5,META3_ANY,6404,16535,1717,75344,100000,22939,77061,0.2791752038013863,0.788572835857653,0.788572835857653,0.8200350460932313,0.1799649539067687,0.211427164142347,0.16535,0.7208247961986137,0.01717,0.02228105007721156,0.5999999999988,0.39999999999920005,1.5,high,3695700000.0,181,668921700000.0,0.12,0.18,14479513444.302176,14479513444.302176,0.18,110606203095.0,0.13091050085017092,2164.605131557576
0.19,0.5,META3_ANY,6758,19803,1363,72076,100000,26561,73439,0.25443319152140353,0.8321635266592784,0.8321635266592784,0.7844665266274121,0.21553347337258785,0.16783647334072158,0.19803,0.7455668084785965,0.01363,0.01855962090987078,0.61999999999876,0.39999999999920005,1.5499999999999998,high,3695700000.0,181,668921700000.0,0.12,0.18599999999999997,14962163892.44558,14962163892.44558,0.18599999999999997,132466564251.0,0.11295049416466336,2236.7586359428287
0.18,0.5,META3_ANY,6771,20219,1350,71660,100000,26990,73010,0.25087069284920344,0.8337643147395641,0.8337643147395641,0.7799388325950435,0.22006116740495651,0.16623568526043592,0.20219,0.7491293071507966,0.0135,0.018490617723599508,0.63999999999872,0.39999999999920005,1.5999999999999999,high,3695700000.0,181,668921700000.0,0.12,0.19199999999999998,15444814340.588985,15444814340.588985,0.19199999999999998,135249278523.0,0.11419516990593408,2308.912140328081
0.17,0.5,META3_ANY,6772,20223,1349,71656,100000,26995,73005,0.2508612706056677,0.8338874522842015,0.8338874522842015,0.7798952970755014,0.22010470292449852,0.16611254771579856,0.20223,0.7491387293943322,0.01349,0.018478186425587288,0.65999999999868,0.39999999999920005,1.6499999999999997,high,3695700000.0,181,668921700000.0,0.12,0.19799999999999995,15927464788.732391,15927464788.732391,0.19799999999999995,135276035391.0,0.11774047592905769,2381.0656447133338
0.16,0.5,META3_ANY,6772,20230,1349,71649,100000,27002,72998,0.2507962373157544,0.8338874522842015,0.8338874522842015,0.779819109916303,0.22018089008369704,0.16611254771579856,0.2023,0.7492037626842456,0.01349,0.018479958355023425,0.6799999999986399,0.39999999999920005,1.6999999999999995,high,3695700000.0,181,668921700000.0,0.12,0.20399999999999993,16410115236.875795,16410115236.875795,0.20399999999999993,135322859910.0,0.12126639392479416,2453.2191490985856
0.15,0.5,META3_ANY,6791,20429,1330,71450,100000,27220,72780,0.24948567229977958,0.8362270656323113,0.8362270656323113,0.7776532178190881,0.22234678218091186,0.16377293436768872,0.20429,0.7505143277002204,0.0133,0.01827425116790327,0.6999999999986,0.39999999999920005,1.7499999999999998,high,3695700000.0,181,668921700000.0,0.12,0.20999999999999996,16892765685.019203,16892765685.019203,0.20999999999999996,136654014093.0,0.12361704701570506,2525.372653483839
0.14,0.5,META3_ANY,7145,24387,976,67492,100000,31532,68468,0.2265952048712419,0.8798177564339367,0.8798177564339367,0.7345748212322729,0.26542517876772714,0.12018224356606329,0.24387,0.773404795128758,0.00976,0.014254834375182567,0.71999999999856,0.39999999999920005,1.7999999999999998,high,3695700000.0,181,668921700000.0,0.12,0.21599999999999997,17375416133.16261,17375416133.16261,0.21599999999999997,163129934979.0,0.10651273866687544,2597.5261578690915
0.13,0.5,META3_ANY,7145,24394,976,67485,100000,31539,68461,0.22654491264783283,0.8798177564339367,0.8798177564339367,0.7344986340730744,0.26550136592692564,0.12018224356606329,0.24394,0.7734550873521672,0.00976,0.014256291903419465,0.7399999999985201,0.39999999999920005,1.8499999999999999,high,3695700000.0,181,668921700000.0,0.12,0.22199999999999998,17858066581.306015,17858066581.306015,0.22199999999999998,163176759498.0,0.10944001239051995,2669.679662254344
0.12,0.5,META3_ANY,7164,24914,957,66965,100000,32078,67922,0.2233306315855103,0.8821573697820465,0.8821573697820465,0.7288390165326135,0.27116098346738643,0.11784263021795345,0.24914,0.7766693684144896,0.00957,0.01408969111628044,0.75999999999848,0.39999999999920005,1.8999999999999997,high,3695700000.0,181,668921700000.0,0.12,0.22799999999999995,18340717029.44942,18340717029.44942,0.22799999999999998,166655152338.0,0.11005190521953907,2741.8331666395966
0.11,0.5,META3_ANY,7172,25083,949,66796,100000,32255,67745,0.22235312354673695,0.8831424701391454,0.8831424701391454,0.7269996408319638,0.2730003591680362,0.11685752986085457,0.25083,0.777646876453263,0.00949,0.014008413905085245,0.77999999999844,0.39999999999920005,1.95,high,3695700000.0,181,668921700000.0,0.12,0.23399999999999999,18823367477.592827,18823367477.592827,0.23399999999999996,167785630011.0,0.11218700598113658,2813.986671024849
0.1,0.5,META3_ANY,7250,26628,871,65251,100000,33878,66122,0.21400318790955783,0.8927471986208595,0.8927471986208595,0.7101840464088638,0.28981595359113616,0.1072528013791405,0.26628,0.7859968120904421,0.00871,0.013172620307915672,0.7999999999984001,0.39999999999920005,2.0,high,3695700000.0,181,668921700000.0,0.12,0.24,19306017925.736233,19306017925.736233,0.23999999999999996,178120470276.00003,0.10838741833446376,2886.140175410101
0.09,0.5,META3_ANY,7251,26690,870,65189,100000,33941,66059,0.21363542618072537,0.8928703361654968,0.8928703361654968,0.7095092458559628,0.29049075414403724,0.10712966383450313,0.2669,0.7863645738192746,0.0087,0.013170044959808657,0.8199999999983602,0.39999999999920005,2.0500000000000003,high,3695700000.0,181,668921700000.0,0.12,0.24600000000000002,19788668373.879642,19788668373.879642,0.24600000000000002,178535201730.00003,0.11083902884208895,2958.293679795354
0.08,0.5,META3_ANY,7263,27101,858,64778,100000,34364,65636,0.21135490629728787,0.8943479867011451,0.8943479867011451,0.7050359712230215,0.2949640287769784,0.10565201329885482,0.27101,0.7886450937027122,0.00858,0.013072094582241452,0.83999999999832,0.39999999999920005,2.0999999999999996,high,3695700000.0,181,668921700000.0,0.12,0.25199999999999995,20271318822.023045,20271318822.023045,0.25199999999999995,181284469916.99997,0.11182049312499934,3030.447184180607
0.07,0.5,META3_ANY,7277,27522,844,64357,100000,34799,65201,0.20911520445989829,0.8960719123260682,0.8960719123260682,0.7004538577912254,0.29954614220877457,0.10392808767393179,0.27522,0.7908847955401017,0.00844,0.012944586739467186,0.85999999999828,0.39999999999920005,2.15,high,3695700000.0,181,668921700000.0,0.12,0.258,20753969270.166454,20753969270.166454,0.258,184100630274.00003,0.11273165789426129,3102.6006885658594
0.06,0.5,META3_ANY,7277,27524,844,64355,100000,34801,65199,0.20910318669003763,0.8960719123260682,0.8960719123260682,0.7004320900314545,0.2995679099685456,0.10392808767393179,0.27524,0.7908968133099623,0.00844,0.012944983818770227,0.8799999999982401,0.39999999999920005,2.1999999999999997,high,3695700000.0,181,668921700000.0,0.12,0.26399999999999996,21236619718.309856,21236619718.309856,0.26399999999999996,184114008708.0,0.11534494233945326,3174.7541929511117
0.05,0.5,META3_ANY,7424,30066,697,61813,100000,37490,62510,0.19802614030408108,0.9141731313877601,0.9141731313877601,0.6727652673625094,0.3272347326374906,0.08582686861223987,0.30066,0.801973859695919,0.00697,0.011150215965445529,0.8999999999982,0.39999999999920005,2.2499999999999996,high,3695700000.0,181,668921700000.0,0.12,0.26999999999999996,21719270166.453262,21719270166.453262,0.26999999999999996,201117998322.0,0.10799267269794333,3246.907697336364
