tau_true,category,tau_pred,TP,FP,TN,FN,Precision,Recall,TPR,FPR,prevalence
0.5,VIOLENCE_INCITEMENT,0.37,183,3108,96635,74,0.05560619872379216,0.7120622568093385,0.7120622568093385,0.0311600814092217,0.00257
0.5,VIOLENCE_INCITEMENT,0.38,183,3095,96648,74,0.05582672361195851,0.7120622568093385,0.7120622568093385,0.031029746448372315,0.00257
0.5,VIOLENCE_INCITEMENT,0.39,183,3095,96648,74,0.05582672361195851,0.7120622568093385,0.7120622568093385,0.031029746448372315,0.00257
0.5,VIOLENCE_INCITEMENT,0.4,182,3034,96709,75,0.056592039800995024,0.708171206225681,0.708171206225681,0.030418174709002134,0.00257
0.5,VIOLENCE_INCITEMENT,0.41,181,2773,96970,76,0.06127285037237644,0.7042801556420234,0.7042801556420234,0.027801449725795294,0.00257
0.5,VIOLENCE_INCITEMENT,0.42,181,2746,96997,76,0.061838059446532284,0.7042801556420234,0.7042801556420234,0.027530754037877345,0.00257
0.5,VIOLENCE_INCITEMENT,0.43,171,2200,97543,86,0.07212146773513285,0.6653696498054474,0.6653696498054474,0.022056685682203262,0.00257
0.5,VIOLENCE_INCITEMENT,0.44,171,2150,97593,86,0.07367514002585093,0.6653696498054474,0.6653696498054474,0.0215553973712441,0.00257
0.5,VIOLENCE_INCITEMENT,0.45,171,2142,97601,86,0.07392996108949416,0.6653696498054474,0.6653696498054474,0.02147519124149063,0.00257
0.5,VIOLENCE_INCITEMENT,0.46,166,1922,97821,91,0.07950191570881227,0.6459143968871596,0.6459143968871596,0.019269522673270305,0.00257
0.5,VIOLENCE_INCITEMENT,0.47,166,1889,97854,91,0.08077858880778589,0.6459143968871596,0.6459143968871596,0.018938672388037255,0.00257
0.5,VIOLENCE_INCITEMENT,0.48,166,1889,97854,91,0.08077858880778589,0.6459143968871596,0.6459143968871596,0.018938672388037255,0.00257
0.5,VIOLENCE_INCITEMENT,0.49,166,1888,97855,91,0.08081791626095423,0.6459143968871596,0.6459143968871596,0.018928646621818073,0.00257
0.5,VIOLENCE_INCITEMENT,0.5,166,1888,97855,91,0.08081791626095423,0.6459143968871596,0.6459143968871596,0.018928646621818073,0.00257
0.5,VIOLENCE_INCITEMENT,0.51,166,1888,97855,91,0.08081791626095423,0.6459143968871596,0.6459143968871596,0.018928646621818073,0.00257
0.5,VIOLENCE_INCITEMENT,0.52,153,1472,98271,104,0.09415384615384616,0.5953307392996109,0.5953307392996109,0.01475792787463782,0.00257
0.5,VIOLENCE_INCITEMENT,0.53,144,1185,98558,113,0.10835214446952596,0.5603112840466926,0.5603112840466926,0.011880532969732212,0.00257
0.5,VIOLENCE_INCITEMENT,0.54,144,1178,98565,113,0.10892586989409984,0.5603112840466926,0.5603112840466926,0.011810352606197928,0.00257
0.5,VIOLENCE_INCITEMENT,0.55,144,1162,98581,113,0.11026033690658499,0.5603112840466926,0.5603112840466926,0.011649940346690996,0.00257
0.5,VIOLENCE_INCITEMENT,0.56,141,1108,98635,116,0.11289031224979984,0.5486381322957199,0.5486381322957199,0.011108548970855097,0.00257
0.5,VIOLENCE_INCITEMENT,0.57,141,1108,98635,116,0.11289031224979984,0.5486381322957199,0.5486381322957199,0.011108548970855097,0.00257
0.5,VIOLENCE_INCITEMENT,0.58,141,1101,98642,116,0.11352657004830918,0.5486381322957199,0.5486381322957199,0.011038368607320815,0.00257
0.5,VIOLENCE_INCITEMENT,0.59,141,1101,98642,116,0.11352657004830918,0.5486381322957199,0.5486381322957199,0.011038368607320815,0.00257
0.5,VIOLENCE_INCITEMENT,0.6,139,1032,98711,118,0.11870196413321947,0.5408560311284046,0.5408560311284046,0.010346590738197168,0.00257
0.5,VIOLENCE_INCITEMENT,0.61,135,899,98844,122,0.13056092843326886,0.5252918287937743,0.5252918287937743,0.009013163831045787,0.00257
0.5,VIOLENCE_INCITEMENT,0.62,135,897,98846,122,0.1308139534883721,0.5252918287937743,0.5252918287937743,0.008993112298607421,0.00257
0.5,VIOLENCE_INCITEMENT,0.63,126,805,98938,131,0.13533834586466165,0.490272373540856,0.490272373540856,0.008070741806442558,0.00257
0.5,VIOLENCE_INCITEMENT,0.64,124,768,98975,133,0.13901345291479822,0.48249027237354086,0.48249027237354086,0.007699788456332775,0.00257
0.5,VIOLENCE_INCITEMENT,0.65,124,712,99031,133,0.14832535885167464,0.48249027237354086,0.48249027237354086,0.00713834554805851,0.00257
0.5,VIOLENCE_INCITEMENT,0.66,124,712,99031,133,0.14832535885167464,0.48249027237354086,0.48249027237354086,0.00713834554805851,0.00257
0.5,VIOLENCE_INCITEMENT,0.67,124,712,99031,133,0.14832535885167464,0.48249027237354086,0.48249027237354086,0.00713834554805851,0.00257
0.5,VIOLENCE_INCITEMENT,0.68,124,712,99031,133,0.14832535885167464,0.48249027237354086,0.48249027237354086,0.00713834554805851,0.00257
0.5,VIOLENCE_INCITEMENT,0.69,122,623,99120,135,0.16375838926174496,0.47470817120622566,0.47470817120622566,0.006246052354551197,0.00257
0.5,VIOLENCE_INCITEMENT,0.7,121,611,99132,136,0.16530054644808742,0.4708171206225681,0.4708171206225681,0.006125743159920997,0.00257
0.5,VIOLENCE_INCITEMENT,0.71,120,610,99133,137,0.1643835616438356,0.4669260700389105,0.4669260700389105,0.006115717393701814,0.00257
0.5,VIOLENCE_INCITEMENT,0.72,120,609,99134,137,0.1646090534979424,0.4669260700389105,0.4669260700389105,0.00610569162748263,0.00257
0.5,VIOLENCE_INCITEMENT,0.73,120,609,99134,137,0.1646090534979424,0.4669260700389105,0.4669260700389105,0.00610569162748263,0.00257
0.5,VIOLENCE_INCITEMENT,0.74,119,585,99158,138,0.1690340909090909,0.46303501945525294,0.46303501945525294,0.005865073238222231,0.00257
0.5,VIOLENCE_INCITEMENT,0.75,117,571,99172,140,0.17005813953488372,0.45525291828793774,0.45525291828793774,0.005724712511153665,0.00257
0.5,VIOLENCE_INCITEMENT,0.76,117,571,99172,140,0.17005813953488372,0.45525291828793774,0.45525291828793774,0.005724712511153665,0.00257
0.5,VIOLENCE_INCITEMENT,0.77,106,451,99292,151,0.19030520646319568,0.41245136186770426,0.41245136186770426,0.0045216205648516685,0.00257
0.5,VIOLENCE_INCITEMENT,0.78,106,451,99292,151,0.19030520646319568,0.41245136186770426,0.41245136186770426,0.0045216205648516685,0.00257
0.5,VIOLENCE_INCITEMENT,0.79,104,415,99328,153,0.2003853564547206,0.4046692607003891,0.4046692607003891,0.00416069298096107,0.00257
0.5,VIOLENCE_INCITEMENT,0.8,103,393,99350,154,0.20766129032258066,0.40077821011673154,0.40077821011673154,0.003940126124139037,0.00257
0.5,VIOLENCE_INCITEMENT,0.81,102,385,99358,155,0.20944558521560575,0.3968871595330739,0.3968871595330739,0.003859919994385571,0.00257
0.5,VIOLENCE_INCITEMENT,0.82,96,357,99386,161,0.2119205298013245,0.3735408560311284,0.3735408560311284,0.0035791985402484384,0.00257
0.5,VIOLENCE_INCITEMENT,0.83,95,349,99394,162,0.21396396396396397,0.36964980544747084,0.36964980544747084,0.003498992410494972,0.00257
0.5,VIOLENCE_INCITEMENT,0.84,90,310,99433,167,0.225,0.35019455252918286,0.35019455252918286,0.0031079875279468234,0.00257
0.5,VIOLENCE_INCITEMENT,0.85,87,280,99463,170,0.23705722070844687,0.33852140077821014,0.33852140077821014,0.0028072145413713242,0.00257
0.5,VIOLENCE_INCITEMENT,0.86,70,175,99568,187,0.2857142857142857,0.2723735408560311,0.2723735408560311,0.0017545090883570777,0.00257
0.5,VIOLENCE_INCITEMENT,0.87,63,128,99615,194,0.3298429319371728,0.245136186770428,0.245136186770428,0.0012832980760554625,0.00257
0.5,VIOLENCE_INCITEMENT,0.88,63,128,99615,194,0.3298429319371728,0.245136186770428,0.245136186770428,0.0012832980760554625,0.00257
0.5,VIOLENCE_INCITEMENT,0.89,63,128,99615,194,0.3298429319371728,0.245136186770428,0.245136186770428,0.0012832980760554625,0.00257
0.5,VIOLENCE_INCITEMENT,0.9,60,120,99623,197,0.3333333333333333,0.23346303501945526,0.23346303501945526,0.001203091946301996,0.00257
0.5,VIOLENCE_INCITEMENT,0.91,60,120,99623,197,0.3333333333333333,0.23346303501945526,0.23346303501945526,0.001203091946301996,0.00257
0.5,VIOLENCE_INCITEMENT,0.92,60,112,99631,197,0.3488372093023256,0.23346303501945526,0.23346303501945526,0.0011228858165485296,0.00257
0.5,VIOLENCE_INCITEMENT,0.93,51,95,99648,206,0.3493150684931507,0.19844357976653695,0.19844357976653695,0.0009524477908224136,0.00257
0.5,VIOLENCE_INCITEMENT,0.94,45,77,99666,212,0.36885245901639346,0.17509727626459143,0.17509727626459143,0.0007719839988771142,0.00257
0.5,VIOLENCE_INCITEMENT,0.95,19,24,99719,238,0.4418604651162791,0.07392996108949416,0.07392996108949416,0.00024061838926039923,0.00257
0.5,VIOLENCE_INCITEMENT,0.96,6,8,99735,251,0.42857142857142855,0.023346303501945526,0.023346303501945526,8.02061297534664e-05,0.00257
0.5,VIOLENCE_INCITEMENT,0.97,6,8,99735,251,0.42857142857142855,0.023346303501945526,0.023346303501945526,8.02061297534664e-05,0.00257
0.5,VIOLENCE_INCITEMENT,0.98,6,8,99735,251,0.42857142857142855,0.023346303501945526,0.023346303501945526,8.02061297534664e-05,0.00257
0.5,VIOLENCE_INCITEMENT,0.99,6,8,99735,251,0.42857142857142855,0.023346303501945526,0.023346303501945526,8.02061297534664e-05,0.00257
0.5,VIOLENCE_INCITEMENT,1.0,0,0,99743,257,,0.0,0.0,0.0,0.00257
0.5,META3_ANY,0.0,8121,91879,0,0,0.08121,1.0,1.0,1.0,0.08121
0.5,META3_ANY,0.01,7858,44406,47473,263,0.1503520587785091,0.9676148257603744,0.9676148257603744,0.48330957019558335,0.08121
0.5,META3_ANY,0.02,7771,39752,52127,350,0.16352082149695937,0.9569018593769241,0.9569018593769241,0.43265599320845893,0.08121
0.5,META3_ANY,0.03,7507,32239,59640,614,0.18887435213606402,0.924393547592661,0.924393547592661,0.35088540362868553,0.08121
0.5,META3_ANY,0.04,7485,31524,60355,636,0.19187879720064602,0.9216845216106391,0.9216845216106391,0.3431034295105519,0.08121
0.5,META3_ANY,0.05,7424,30066,61813,697,0.19802614030408108,0.9141731313877601,0.9141731313877601,0.3272347326374906,0.08121
0.5,META3_ANY,0.06,7277,27524,64355,844,0.20910318669003763,0.8960719123260682,0.8960719123260682,0.2995679099685456,0.08121
0.5,META3_ANY,0.07,7277,27522,64357,844,0.20911520445989829,0.8960719123260682,0.8960719123260682,0.29954614220877457,0.08121
0.5,META3_ANY,0.08,7263,27101,64778,858,0.21135490629728787,0.8943479867011451,0.8943479867011451,0.2949640287769784,0.08121
0.5,META3_ANY,0.09,7251,26690,65189,870,0.21363542618072537,0.8928703361654968,0.8928703361654968,0.29049075414403724,0.08121
0.5,META3_ANY,0.1,7250,26628,65251,871,0.21400318790955783,0.8927471986208595,0.8927471986208595,0.28981595359113616,0.08121
0.5,META3_ANY,0.11,7172,25083,66796,949,0.22235312354673695,0.8831424701391454,0.8831424701391454,0.2730003591680362,0.08121
0.5,META3_ANY,0.12,7164,24914,66965,957,0.2233306315855103,0.8821573697820465,0.8821573697820465,0.27116098346738643,0.08121
0.5,META3_ANY,0.13,7145,24394,67485,976,0.22654491264783283,0.8798177564339367,0.8798177564339367,0.26550136592692564,0.08121
0.5,META3_ANY,0.14,7145,24387,67492,976,0.2265952048712419,0.8798177564339367,0.8798177564339367,0.26542517876772714,0.08121
0.5,META3_ANY,0.15,6791,20429,71450,1330,0.24948567229977958,0.8362270656323113,0.8362270656323113,0.22234678218091186,0.08121
0.5,META3_ANY,0.16,6772,20230,71649,1349,0.2507962373157544,0.8338874522842015,0.8338874522842015,0.22018089008369704,0.08121
0.5,META3_ANY,0.17,6772,20223,71656,1349,0.2508612706056677,0.8338874522842015,0.8338874522842015,0.22010470292449852,0.08121
0.5,META3_ANY,0.18,6771,20219,71660,1350,0.25087069284920344,0.8337643147395641,0.8337643147395641,0.22006116740495651,0.08121
0.5,META3_ANY,0.19,6758,19803,72076,1363,0.25443319152140353,0.8321635266592784,0.8321635266592784,0.21553347337258785,0.08121
0.5,META3_ANY,0.2,6404,16535,75344,1717,0.2791752038013863,0.788572835857653,0.788572835857653,0.1799649539067687,0.08121
0.5,META3_ANY,0.21,6307,15699,76180,1814,0.28660365354903206,0.7766284940278291,0.7766284940278291,0.17086603032248937,0.08121
0.5,META3_ANY,0.22,6307,15699,76180,1814,0.28660365354903206,0.7766284940278291,0.7766284940278291,0.17086603032248937,0.08121
0.5,META3_ANY,0.23,6305,15693,76186,1816,0.2866169651786526,0.7763822189385544,0.7763822189385544,0.17080072704317636,0.08121
0.5,META3_ANY,0.24,6305,15692,76187,1816,0.28662999499931807,0.7763822189385544,0.7763822189385544,0.17078984316329085,0.08121
0.5,META3_ANY,0.25,6303,15638,76241,1818,0.2872704070005925,0.7761359438492796,0.7761359438492796,0.17020211364947377,0.08121
0.5,META3_ANY,0.26,6139,14531,77348,1982,0.29700048379293664,0.7559413865287526,0.7559413865287526,0.15815365861622352,0.08121
0.5,META3_ANY,0.27,6139,14528,77351,1982,0.2970435960710311,0.7559413865287526,0.7559413865287526,0.158121006976567,0.08121
0.5,META3_ANY,0.28,6139,14528,77351,1982,0.2970435960710311,0.7559413865287526,0.7559413865287526,0.158121006976567,0.08121
0.5,META3_ANY,0.29,6089,14248,77631,2032,0.2994050253233024,0.7497845092968847,0.7497845092968847,0.15507352060862656,0.08121
0.5,META3_ANY,0.3,6089,14248,77631,2032,0.2994050253233024,0.7497845092968847,0.7497845092968847,0.15507352060862656,0.08121
0.5,META3_ANY,0.31,6057,14027,77852,2064,0.3015833499302928,0.7458441078684891,0.7458441078684891,0.15266818315393071,0.08121
0.5,META3_ANY,0.32,6057,14027,77852,2064,0.3015833499302928,0.7458441078684891,0.7458441078684891,0.15266818315393071,0.08121
0.5,META3_ANY,0.33,6057,14026,77853,2064,0.30159836677787183,0.7458441078684891,0.7458441078684891,0.1526572992740452,0.08121
0.5,META3_ANY,0.34,5912,13306,78573,2209,0.3076282651680716,0.7279891638960719,0.7279891638960719,0.14482090575648407,0.08121
0.5,META3_ANY,0.35,5723,12329,79550,2398,0.3170285840904055,0.7047161679596109,0.7047161679596109,0.13418735510834903,0.08121
0.5,META3_ANY,0.36,5575,11303,80576,2546,0.33031164829956156,0.6864918113532816,0.6864918113532816,0.1230204943458244,0.08121
0.5,META3_ANY,0.37,5575,11303,80576,2546,0.33031164829956156,0.6864918113532816,0.6864918113532816,0.1230204943458244,0.08121
0.5,META3_ANY,0.38,5574,11293,80586,2547,0.33046777731665383,0.6863686738086443,0.6863686738086443,0.12291165554696938,0.08121
0.5,META3_ANY,0.39,5573,11292,80587,2548,0.3304476726949303,0.6862455362640069,0.6862455362640069,0.12290077166708388,0.08121
0.5,META3_ANY,0.4,5428,10565,81314,2693,0.3393984868379916,0.6683905922915897,0.6683905922915897,0.11498819099032423,0.08121
0.5,META3_ANY,0.41,5187,9355,82524,2934,0.3566909641039747,0.6387144440339859,0.6387144440339859,0.10181869632886731,0.08121
0.5,META3_ANY,0.42,5187,9333,82546,2934,0.35723140495867767,0.6387144440339859,0.6387144440339859,0.10157925097138627,0.08121
0.5,META3_ANY,0.43,5143,8955,82924,2978,0.3648035182295361,0.6332963920699421,0.6332963920699421,0.09746514437466668,0.08121
0.5,META3_ANY,0.44,5139,8919,82960,2982,0.36555697823303457,0.6328038418913927,0.6328038418913927,0.09707332469878863,0.08121
0.5,META3_ANY,0.45,5138,8911,82968,2983,0.36571998006975587,0.6326807043467553,0.6326807043467553,0.0969862536597046,0.08121
0.5,META3_ANY,0.46,5027,8488,83391,3094,0.37195708472068073,0.6190124368920084,0.6190124368920084,0.09238237246813744,0.08121
0.5,META3_ANY,0.47,4993,8360,83519,3128,0.37392346289223394,0.6148257603743381,0.6148257603743381,0.09098923584279324,0.08121
0.5,META3_ANY,0.48,4993,8359,83520,3128,0.37395146794487716,0.6148257603743381,0.6148257603743381,0.09097835196290774,0.08121
0.5,META3_ANY,0.49,4960,8239,83640,3161,0.37578604439730284,0.6107622214013052,0.6107622214013052,0.08967228637664755,0.08121
0.5,META3_ANY,0.5,4960,8239,83640,3161,0.37578604439730284,0.6107622214013052,0.6107622214013052,0.08967228637664755,0.08121
0.5,META3_ANY,0.51,4960,8239,83640,3161,0.37578604439730284,0.6107622214013052,0.6107622214013052,0.08967228637664755,0.08121
0.5,META3_ANY,0.52,4916,7955,83924,3205,0.38194390490249397,0.6053441694372614,0.6053441694372614,0.0865812644891651,0.08121
0.5,META3_ANY,0.53,4493,6631,85248,3628,0.4039014742898238,0.5532569880556581,0.5532569880556581,0.072171007520761,0.08121
0.5,META3_ANY,0.54,4493,6630,85249,3628,0.4039377865683718,0.5532569880556581,0.5532569880556581,0.0721601236408755,0.08121
0.5,META3_ANY,0.55,4492,6630,85249,3629,0.4038841934903794,0.5531338505110208,0.5531338505110208,0.0721601236408755,0.08121
0.5,META3_ANY,0.56,4484,6603,85276,3637,0.40443762965635427,0.552148750153922,0.552148750153922,0.07186625888396696,0.08121
0.5,META3_ANY,0.57,4332,6146,85733,3789,0.4134376789463638,0.5334318433690433,0.5334318433690433,0.06689232577629273,0.08121
0.5,META3_ANY,0.58,4331,6145,85734,3790,0.4134211531118748,0.5333087058244058,0.5333087058244058,0.06688144189640723,0.08121
0.5,META3_ANY,0.59,4331,6145,85734,3790,0.4134211531118748,0.5333087058244058,0.5333087058244058,0.06688144189640723,0.08121
0.5,META3_ANY,0.6,4323,6111,85768,3798,0.414318573893042,0.532323605467307,0.532323605467307,0.06651138998030018,0.08121
0.5,META3_ANY,0.61,4309,6019,85860,3812,0.41721533694810226,0.530599679842384,0.530599679842384,0.06551007303083403,0.08121
0.5,META3_ANY,0.62,4309,6017,85862,3812,0.4172961456517529,0.530599679842384,0.530599679842384,0.06548830527106303,0.08121
0.5,META3_ANY,0.63,4297,5952,85927,3824,0.41926041565030736,0.5291220293067356,0.5291220293067356,0.06478085307850542,0.08121
0.5,META3_ANY,0.64,4290,5926,85953,3831,0.4199295223179327,0.5282600664942741,0.5282600664942741,0.06449787220148238,0.08121
0.5,META3_ANY,0.65,3805,4733,87146,4316,0.445654720074959,0.46853835734515453,0.46853835734515453,0.051513403498078994,0.08121
0.5,META3_ANY,0.66,3521,4111,87768,4600,0.46134696016771487,0.4335672946681443,0.4335672946681443,0.04474363020929701,0.08121
0.5,META3_ANY,0.67,3521,4111,87768,4600,0.46134696016771487,0.4335672946681443,0.4335672946681443,0.04474363020929701,0.08121
0.5,META3_ANY,0.68,3521,4111,87768,4600,0.46134696016771487,0.4335672946681443,0.4335672946681443,0.04474363020929701,0.08121
0.5,META3_ANY,0.69,3465,3996,87883,4656,0.4644149577804584,0.4266715921684522,0.4266715921684522,0.043491984022464326,0.08121
0.5,META3_ANY,0.7,3461,3990,87889,4660,0.4645014092068179,0.4261790419899027,0.4261790419899027,0.04342668074315132,0.08121
0.5,META3_ANY,0.71,3460,3989,87890,4661,0.46449187810444353,0.42605590444526537,0.42605590444526537,0.04341579686326582,0.08121
0.5,META3_ANY,0.72,3459,3989,87890,4662,0.4644199785177229,0.425932766900628,0.425932766900628,0.04341579686326582,0.08121
0.5,META3_ANY,0.73,3346,3776,88103,4775,0.469811850603763,0.41201822435660634,0.41201822435660634,0.04109753044765398,0.08121
0.5,META3_ANY,0.74,3210,3493,88386,4911,0.4788900492316873,0.3952715182859254,0.3952715182859254,0.03801739244005703,0.08121
0.5,META3_ANY,0.75,3134,3372,88507,4987,0.4817091915155241,0.38591306489348604,0.38591306489348604,0.03670044297391134,0.08121
0.5,META3_ANY,0.76,3134,3372,88507,4987,0.4817091915155241,0.38591306489348604,0.38591306489348604,0.03670044297391134,0.08121
0.5,META3_ANY,0.77,3108,3295,88584,5013,0.4853974699359675,0.38271148873291466,0.38271148873291466,0.035862384222727715,0.08121
0.5,META3_ANY,0.78,3108,3295,88584,5013,0.4853974699359675,0.38271148873291466,0.38271148873291466,0.035862384222727715,0.08121
0.5,META3_ANY,0.79,3098,3258,88621,5023,0.487413467589679,0.3814801132865411,0.3814801132865411,0.03545968066696416,0.08121
0.5,META3_ANY,0.8,3095,3237,88642,5026,0.48878711307643713,0.381110700652629,0.381110700652629,0.03523111918936862,0.08121
0.5,META3_ANY,0.81,2471,2212,89667,5650,0.5276532137518685,0.3042728727989164,0.3042728727989164,0.024075142306729504,0.08121
0.5,META3_ANY,0.82,2227,1890,89989,5894,0.5409278600923002,0.2742273119074006,0.2742273119074006,0.020570532983597994,0.08121
0.5,META3_ANY,0.83,2223,1884,89995,5898,0.5412710007304602,0.27373476172885114,0.27373476172885114,0.020505229704284984,0.08121
0.5,META3_ANY,0.84,2211,1858,90021,5910,0.5433767510444827,0.2722571111932028,0.2722571111932028,0.02022224882726194,0.08121
0.5,META3_ANY,0.85,2043,1646,90233,6078,0.5538086202222825,0.25157000369412635,0.25157000369412635,0.017914866291535606,0.08121
0.5,META3_ANY,0.86,2007,1579,90300,6114,0.5596765197992192,0.24713705208718137,0.24713705208718137,0.017185646339207,0.08121
0.5,META3_ANY,0.87,1964,1521,90358,6157,0.563558106169297,0.2418421376677749,0.2418421376677749,0.01655438130584791,0.08121
0.5,META3_ANY,0.88,1789,1328,90551,6332,0.5739493102341996,0.2202930673562369,0.2202930673562369,0.014453792487946104,0.08121
0.5,META3_ANY,0.89,1291,851,91028,6830,0.6027077497665733,0.15897057012683166,0.15897057012683166,0.009262181782561848,0.08121
0.5,META3_ANY,0.9,883,531,91348,7238,0.6244695898161244,0.10873045191478882,0.10873045191478882,0.005779340219201341,0.08121
0.5,META3_ANY,0.91,881,528,91351,7240,0.6252661462029808,0.1084841768255141,0.1084841768255141,0.005746688579544836,0.08121
0.5,META3_ANY,0.92,876,525,91354,7245,0.6252676659528907,0.1078684891023273,0.1078684891023273,0.005714036939888332,0.08121
0.5,META3_ANY,0.93,858,511,91368,7263,0.6267348429510592,0.10565201329885482,0.10565201329885482,0.005561662621491309,0.08121
0.5,META3_ANY,0.94,742,417,91462,7379,0.640207075064711,0.09136805812092107,0.09136805812092107,0.0045385779122541605,0.08121
0.5,META3_ANY,0.95,696,388,91491,7425,0.6420664206642066,0.08570373106760251,0.08570373106760251,0.004222945395574614,0.08121
0.5,META3_ANY,0.96,673,380,91499,7448,0.6391263057929725,0.08287156754094323,0.08287156754094323,0.004135874356490602,0.08121
0.5,META3_ANY,0.97,602,332,91547,7519,0.6445396145610278,0.07412880187169067,0.07412880187169067,0.003613448121986526,0.08121
0.5,META3_ANY,0.98,193,80,91799,7928,0.706959706959707,0.02376554611501047,0.02376554611501047,0.0008707103908401267,0.08121
0.5,META3_ANY,0.99,40,5,91874,8081,0.8888888888888888,0.0049255017854943975,0.0049255017854943975,5.4419399427507917e-05,0.08121
0.5,META3_ANY,1.0,0,0,91879,8121,,0.0,0.0,0.0,0.08121
