app,policy_area,tau,TP,FP,FN,TN,TP_meta3,FP_meta3,FN_meta3,TN_meta3,volume_scenario,posts_per_day,scenario_s_fp,scenario_s_fn,cost_fp_1,cost_fp_2,cost_fn_1,eur_per_FP,eur_per_FN,direct_fp_cost,direct_fn_cost,indirect_fp_cost,indirect_fn_cost,fp_cost_total,fn_cost_total,ecm_total_cost
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.06,0.01,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.06,0.03,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.06,0.075,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.06,0.5,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.12,0.01,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.12,0.03,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.12,0.075,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.12,0.5,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.27,0.01,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.27,0.03,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.27,0.075,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.5,5037,10502,4029,280432,4960,8239,3161,83640,mid,2434800000.0,0.27,0.5,0.16750000000000004,0.04187500000000001,0.08375,0.0,0.0,2198.8562500000003,337.42875000000004,0.0,0.0,2198.8562500000003,337.42875000000004,2536.2850000000003
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.06,0.01,0.1675,0.041875,0.08375,0.0,7.19160806366389e-05,2198.2281250000005,337.42875000000004,0.0,0.22732673089241553,2198.2281250000005,337.65607673089244,2535.884201730893
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.06,0.03,0.1675,0.041875,0.08375,0.0,0.0002157482419099,2198.2281250000005,337.42875000000004,0.0,0.6819801926771939,2198.2281250000005,338.11073019267724,2536.338855192678
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.06,0.075,0.1675,0.041875,0.08375,0.0,0.0005393706047747,2198.2281250000005,337.42875000000004,0.0,1.7049504816928267,2198.2281250000005,339.13370048169287,2537.3618254816934
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.06,0.5,0.1675,0.041875,0.08375,0.0,0.0035958040318319,2198.2281250000005,337.42875000000004,0.0,11.366336544620637,2198.2281250000005,348.7950865446207,2547.023211544621
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.12,0.01,0.1675,0.041875,0.08375,0.0,7.19160806366389e-05,2198.2281250000005,337.42875000000004,0.0,0.22732673089241553,2198.2281250000005,337.65607673089244,2535.884201730893
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.12,0.03,0.1675,0.041875,0.08375,0.0,0.0002157482419099,2198.2281250000005,337.42875000000004,0.0,0.6819801926771939,2198.2281250000005,338.11073019267724,2536.338855192678
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.12,0.075,0.1675,0.041875,0.08375,0.0,0.0005393706047747,2198.2281250000005,337.42875000000004,0.0,1.7049504816928267,2198.2281250000005,339.13370048169287,2537.3618254816934
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.12,0.5,0.1675,0.041875,0.08375,0.0,0.0035958040318319,2198.2281250000005,337.42875000000004,0.0,11.366336544620637,2198.2281250000005,348.7950865446207,2547.023211544621
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.27,0.01,0.1675,0.041875,0.08375,0.0,7.19160806366389e-05,2198.2281250000005,337.42875000000004,0.0,0.22732673089241553,2198.2281250000005,337.65607673089244,2535.884201730893
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.27,0.03,0.1675,0.041875,0.08375,0.0,0.0002157482419099,2198.2281250000005,337.42875000000004,0.0,0.6819801926771939,2198.2281250000005,338.11073019267724,2536.338855192678
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.27,0.075,0.1675,0.041875,0.08375,0.0,0.0005393706047747,2198.2281250000005,337.42875000000004,0.0,1.7049504816928267,2198.2281250000005,339.13370048169287,2537.3618254816934
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,high,3695700000.0,0.27,0.5,0.1675,0.041875,0.08375,0.0,0.0035958040318319,2198.2281250000005,337.42875000000004,0.0,11.366336544620637,2198.2281250000005,348.7950865446207,2547.023211544621
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.06,0.01,0.1675,0.041875,0.08375,0.0,0.0002107861521205,2198.2281250000005,337.42875000000004,0.0,0.6662950268529005,2198.2281250000005,338.0950450268529,2536.3231700268534
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.06,0.03,0.1675,0.041875,0.08375,0.0,0.0006323584563617,2198.2281250000005,337.42875000000004,0.0,1.9988850805593337,2198.2281250000005,339.42763508055936,2537.65576008056
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.06,0.075,0.1675,0.041875,0.08375,0.0,0.0015808961409042,2198.2281250000005,337.42875000000004,0.0,4.997212701398176,2198.2281250000005,342.4259627013982,2540.6540877013986
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.06,0.5,0.1675,0.041875,0.08375,0.0,0.0105393076060284,2198.2281250000005,337.42875000000004,0.0,33.314751342655775,2198.2281250000005,370.7435013426558,2568.9716263426562
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.12,0.01,0.1675,0.041875,0.08375,0.0,0.0002107861521205,2198.2281250000005,337.42875000000004,0.0,0.6662950268529005,2198.2281250000005,338.0950450268529,2536.3231700268534
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.12,0.03,0.1675,0.041875,0.08375,0.0,0.0006323584563617,2198.2281250000005,337.42875000000004,0.0,1.9988850805593337,2198.2281250000005,339.42763508055936,2537.65576008056
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.12,0.075,0.1675,0.041875,0.08375,0.0,0.0015808961409042,2198.2281250000005,337.42875000000004,0.0,4.997212701398176,2198.2281250000005,342.4259627013982,2540.6540877013986
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.12,0.5,0.1675,0.041875,0.08375,0.0,0.0105393076060284,2198.2281250000005,337.42875000000004,0.0,33.314751342655775,2198.2281250000005,370.7435013426558,2568.9716263426562
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.27,0.01,0.1675,0.041875,0.08375,0.0,0.0002107861521205,2198.2281250000005,337.42875000000004,0.0,0.6662950268529005,2198.2281250000005,338.0950450268529,2536.3231700268534
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.27,0.03,0.1675,0.041875,0.08375,0.0,0.0006323584563617,2198.2281250000005,337.42875000000004,0.0,1.9988850805593337,2198.2281250000005,339.42763508055936,2537.65576008056
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.27,0.075,0.1675,0.041875,0.08375,0.0,0.0015808961409042,2198.2281250000005,337.42875000000004,0.0,4.997212701398176,2198.2281250000005,342.4259627013982,2540.6540877013986
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,low,1260900000.0,0.27,0.5,0.1675,0.041875,0.08375,0.0,0.0105393076060284,2198.2281250000005,337.42875000000004,0.0,33.314751342655775,2198.2281250000005,370.7435013426558,2568.9716263426562
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.06,0.01,0.1675,0.041875,0.08375,0.0,0.0001091589696109,2198.2281250000005,337.42875000000004,0.0,0.3450515029400549,2198.2281250000005,337.7738015029401,2536.0019265029405
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.06,0.03,0.1675,0.041875,0.08375,0.0,0.0003274769088329,2198.2281250000005,337.42875000000004,0.0,1.035154508820797,2198.2281250000005,338.46390450882086,2536.692029508821
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.06,0.075,0.1675,0.041875,0.08375,0.0,0.0008186922720823,2198.2281250000005,337.42875000000004,0.0,2.5878862720521503,2198.2281250000005,340.0166362720522,2538.2447612720525
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.06,0.5,0.1675,0.041875,0.08375,0.0,0.0054579484805492,2198.2281250000005,337.42875000000004,0.0,17.25257514701602,2198.2281250000005,354.6813251470161,2552.9094501470167
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.12,0.01,0.1675,0.041875,0.08375,0.0,0.0001091589696109,2198.2281250000005,337.42875000000004,0.0,0.3450515029400549,2198.2281250000005,337.7738015029401,2536.0019265029405
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.12,0.03,0.1675,0.041875,0.08375,0.0,0.0003274769088329,2198.2281250000005,337.42875000000004,0.0,1.035154508820797,2198.2281250000005,338.46390450882086,2536.692029508821
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.12,0.075,0.1675,0.041875,0.08375,0.0,0.0008186922720823,2198.2281250000005,337.42875000000004,0.0,2.5878862720521503,2198.2281250000005,340.0166362720522,2538.2447612720525
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.12,0.5,0.1675,0.041875,0.08375,0.0,0.0054579484805492,2198.2281250000005,337.42875000000004,0.0,17.25257514701602,2198.2281250000005,354.6813251470161,2552.9094501470167
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.27,0.01,0.1675,0.041875,0.08375,0.0,0.0001091589696109,2198.2281250000005,337.42875000000004,0.0,0.3450515029400549,2198.2281250000005,337.7738015029401,2536.0019265029405
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.27,0.03,0.1675,0.041875,0.08375,0.0,0.0003274769088329,2198.2281250000005,337.42875000000004,0.0,1.035154508820797,2198.2281250000005,338.46390450882086,2536.692029508821
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.27,0.075,0.1675,0.041875,0.08375,0.0,0.0008186922720823,2198.2281250000005,337.42875000000004,0.0,2.5878862720521503,2198.2281250000005,340.0166362720522,2538.2447612720525
Human 25% + Proactive 50.0%,All Policies,0.51,5037,10499,4029,280435,4960,8239,3161,83640,mid,2434800000.0,0.27,0.5,0.1675,0.041875,0.08375,0.0,0.0054579484805492,2198.2281250000005,337.42875000000004,0.0,17.25257514701602,2198.2281250000005,354.6813251470161,2552.9094501470167
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.06,0.01,0.1675,0.041875,0.08375,0.0,0.000283715108758,2111.128125,338.51750000000004,0.0,0.9093069235693899,2111.128125,339.4268069235694,2450.5549319235697
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.06,0.03,0.1675,0.041875,0.08375,0.0,0.0008511453262742,2111.128125,338.51750000000004,0.0,2.727920770708811,2111.128125,341.24542077070885,2452.373545770709
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.06,0.075,0.1675,0.041875,0.08375,0.0,0.0021278633156856,2111.128125,338.51750000000004,0.0,6.819801926772348,2111.128125,345.3373019267724,2456.4654269267726
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.06,0.5,0.1675,0.041875,0.08375,0.0,0.0141857554379042,2111.128125,338.51750000000004,0.0,45.46534617848296,2111.128125,383.982846178483,2495.110971178483
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.12,0.01,0.1675,0.041875,0.08375,0.0,0.000283715108758,2111.128125,338.51750000000004,0.0,0.9093069235693899,2111.128125,339.4268069235694,2450.5549319235697
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.12,0.03,0.1675,0.041875,0.08375,0.0,0.0008511453262742,2111.128125,338.51750000000004,0.0,2.727920770708811,2111.128125,341.24542077070885,2452.373545770709
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.12,0.075,0.1675,0.041875,0.08375,0.0,0.0021278633156856,2111.128125,338.51750000000004,0.0,6.819801926772348,2111.128125,345.3373019267724,2456.4654269267726
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.12,0.5,0.1675,0.041875,0.08375,0.0,0.0141857554379042,2111.128125,338.51750000000004,0.0,45.46534617848296,2111.128125,383.982846178483,2495.110971178483
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.27,0.01,0.1675,0.041875,0.08375,0.0,0.000283715108758,2111.128125,338.51750000000004,0.0,0.9093069235693899,2111.128125,339.4268069235694,2450.5549319235697
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.27,0.03,0.1675,0.041875,0.08375,0.0,0.0008511453262742,2111.128125,338.51750000000004,0.0,2.727920770708811,2111.128125,341.24542077070885,2452.373545770709
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.27,0.075,0.1675,0.041875,0.08375,0.0,0.0021278633156856,2111.128125,338.51750000000004,0.0,6.819801926772348,2111.128125,345.3373019267724,2456.4654269267726
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,high,3695700000.0,0.27,0.5,0.1675,0.041875,0.08375,0.0,0.0141857554379042,2111.128125,338.51750000000004,0.0,45.46534617848296,2111.128125,383.982846178483,2495.110971178483
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.06,0.01,0.1675,0.041875,0.08375,0.0,0.0008315694562909,2111.128125,338.51750000000004,0.0,2.6651801074123345,2111.128125,341.18268010741235,2452.3108051074123
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.06,0.03,0.1675,0.041875,0.08375,0.0,0.0024947083688728,2111.128125,338.51750000000004,0.0,7.995540322237324,2111.128125,346.5130403222374,2457.6411653222376
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.06,0.075,0.1675,0.041875,0.08375,0.0,0.006236770922182,2111.128125,338.51750000000004,0.0,19.98885080559331,2111.128125,358.50635080559334,2469.6344758055934
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.06,0.5,0.1675,0.041875,0.08375,0.0,0.0415784728145473,2111.128125,338.51750000000004,0.0,133.2590053706241,2111.128125,471.77650537062414,2582.9046303706245
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.12,0.01,0.1675,0.041875,0.08375,0.0,0.0008315694562909,2111.128125,338.51750000000004,0.0,2.6651801074123345,2111.128125,341.18268010741235,2452.3108051074123
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.12,0.03,0.1675,0.041875,0.08375,0.0,0.0024947083688728,2111.128125,338.51750000000004,0.0,7.995540322237324,2111.128125,346.5130403222374,2457.6411653222376
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.12,0.075,0.1675,0.041875,0.08375,0.0,0.006236770922182,2111.128125,338.51750000000004,0.0,19.98885080559331,2111.128125,358.50635080559334,2469.6344758055934
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.12,0.5,0.1675,0.041875,0.08375,0.0,0.0415784728145473,2111.128125,338.51750000000004,0.0,133.2590053706241,2111.128125,471.77650537062414,2582.9046303706245
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.27,0.01,0.1675,0.041875,0.08375,0.0,0.0008315694562909,2111.128125,338.51750000000004,0.0,2.6651801074123345,2111.128125,341.18268010741235,2452.3108051074123
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.27,0.03,0.1675,0.041875,0.08375,0.0,0.0024947083688728,2111.128125,338.51750000000004,0.0,7.995540322237324,2111.128125,346.5130403222374,2457.6411653222376
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.27,0.075,0.1675,0.041875,0.08375,0.0,0.006236770922182,2111.128125,338.51750000000004,0.0,19.98885080559331,2111.128125,358.50635080559334,2469.6344758055934
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,low,1260900000.0,0.27,0.5,0.1675,0.041875,0.08375,0.0,0.0415784728145473,2111.128125,338.51750000000004,0.0,133.2590053706241,2111.128125,471.77650537062414,2582.9046303706245
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.06,0.01,0.1675,0.041875,0.08375,0.0,0.0004306415013295,2111.128125,338.51750000000004,0.0,1.3802060117610475,2111.128125,339.8977060117611,2451.0258310117615
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.06,0.03,0.1675,0.041875,0.08375,0.0,0.0012919245039887,2111.128125,338.51750000000004,0.0,4.140618035283784,2111.128125,342.65811803528385,2453.786243035284
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.06,0.075,0.1675,0.041875,0.08375,0.0,0.0032298112599718,2111.128125,338.51750000000004,0.0,10.351545088209619,2111.128125,348.86904508820965,2459.9971700882097
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.06,0.5,0.1675,0.041875,0.08375,0.0,0.0215320750664788,2111.128125,338.51750000000004,0.0,69.01030058806455,2111.128125,407.52780058806457,2518.6559255880647
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.12,0.01,0.1675,0.041875,0.08375,0.0,0.0004306415013295,2111.128125,338.51750000000004,0.0,1.3802060117610475,2111.128125,339.8977060117611,2451.0258310117615
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.12,0.03,0.1675,0.041875,0.08375,0.0,0.0012919245039887,2111.128125,338.51750000000004,0.0,4.140618035283784,2111.128125,342.65811803528385,2453.786243035284
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.12,0.075,0.1675,0.041875,0.08375,0.0,0.0032298112599718,2111.128125,338.51750000000004,0.0,10.351545088209619,2111.128125,348.86904508820965,2459.9971700882097
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.12,0.5,0.1675,0.041875,0.08375,0.0,0.0215320750664788,2111.128125,338.51750000000004,0.0,69.01030058806455,2111.128125,407.52780058806457,2518.6559255880647
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.27,0.01,0.1675,0.041875,0.08375,0.0,0.0004306415013295,2111.128125,338.51750000000004,0.0,1.3802060117610475,2111.128125,339.8977060117611,2451.0258310117615
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.27,0.03,0.1675,0.041875,0.08375,0.0,0.0012919245039887,2111.128125,338.51750000000004,0.0,4.140618035283784,2111.128125,342.65811803528385,2453.786243035284
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.27,0.075,0.1675,0.041875,0.08375,0.0,0.0032298112599718,2111.128125,338.51750000000004,0.0,10.351545088209619,2111.128125,348.86904508820965,2459.9971700882097
Human 25% + Proactive 50.0%,All Policies,0.52,5024,10083,4042,280851,4916,7955,3205,83924,mid,2434800000.0,0.27,0.5,0.1675,0.041875,0.08375,0.0,0.0215320750664788,2111.128125,338.51750000000004,0.0,69.01030058806455,2111.128125,407.52780058806457,2518.6559255880647
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.06,0.01,0.1675,0.041875,0.08374999999999999,0.0,0.0005639306995677,1796.85625,373.60875,0.0,2.0459405780316158,1796.85625,375.6546905780316,2172.5109405780318
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.06,0.03,0.1675,0.041875,0.08374999999999999,0.0,0.0016917920987032,1796.85625,373.60875,0.0,6.13782173409521,1796.85625,379.7465717340952,2176.6028217340954
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.06,0.075,0.1675,0.041875,0.08374999999999999,0.0,0.004229480246758,1796.85625,373.60875,0.0,15.344554335238024,1796.85625,388.953304335238,2185.809554335238
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.06,0.5,0.1675,0.041875,0.08374999999999999,0.0,0.0281965349783867,1796.85625,373.60875,0.0,102.29702890158696,1796.85625,475.9057789015869,2272.7620289015867
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.12,0.01,0.1675,0.041875,0.08374999999999999,0.0,0.0005639306995677,1796.85625,373.60875,0.0,2.0459405780316158,1796.85625,375.6546905780316,2172.5109405780318
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.12,0.03,0.1675,0.041875,0.08374999999999999,0.0,0.0016917920987032,1796.85625,373.60875,0.0,6.13782173409521,1796.85625,379.7465717340952,2176.6028217340954
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.12,0.075,0.1675,0.041875,0.08374999999999999,0.0,0.004229480246758,1796.85625,373.60875,0.0,15.344554335238024,1796.85625,388.953304335238,2185.809554335238
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.12,0.5,0.1675,0.041875,0.08374999999999999,0.0,0.0281965349783867,1796.85625,373.60875,0.0,102.29702890158696,1796.85625,475.9057789015869,2272.7620289015867
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.27,0.01,0.1675,0.041875,0.08374999999999999,0.0,0.0005639306995677,1796.85625,373.60875,0.0,2.0459405780316158,1796.85625,375.6546905780316,2172.5109405780318
Human 25% + Proactive 50.0%,All Policies,0.53,4605,8582,4461,282352,4493,6631,3628,85248,high,3695700000.0,0.27,0.03,0.1675,0.041875,0.08374999999999999,0.0,0.0016917920987032,1796.85625,373.60875,0.0,6.13782173409521,1796.85625,379.7465717340952,2176.6028217340954
